,Science_Score,Satire_Score,Drama_Score,Action_Score,Romance_Score,Mystery_Score,Horror_Score,Travel_Score,Children_Score,Religion_Score,History_Score,Biography_Score,Autobiography_Score,Fantasy_Score,isbn,title
16,0.020235505796986093,0.054237234665866094,0.05383948143901932,0.02935708354736608,0.06272701348813729,0.06048753170059485,0.04937575742328207,0.03673765937587558,0.05645582343929161,0.05884388360210058,0.06503049059291018,0.052651157659410676,0.049354514977378056,0.043544180062627565,0007230206,"Wolf Hall (Thomas Cromwell, #1)"
17,0.025185433047413965,0.06869379583478723,0.057086540823400714,0.033877056782825946,0.0742916157722166,0.0671997520754442,0.07385868986425541,0.040239202271067934,0.04209057759802347,0.04404255092661107,0.07657401382325674,0.03708186824560796,0.03535681550474634,0.07263637247491457,0007245823,A Vintage Affair
18,0.05331087024957793,0.039935637368618424,0.03988509851277502,0.04274648277720414,0.05098669271145156,0.056037907539873526,0.06196188778923879,0.05769060750311271,0.06930752342134792,0.060017811216977676,0.06030308129407171,0.03691576544785639,0.032296348291711116,0.04341663456420435,0007267622,Breathless
19,0.02698276223447294,0.06329472926849733,0.055315559994003644,0.020817436195300482,0.0714775781449713,0.06505505315949818,0.07702171306338634,0.03389398476224492,0.04955900888023289,0.04350518028699348,0.06135223786656689,0.037942819215943044,0.04998552967142206,0.07503128455183507,0007281447,Open: An Autobiography
20,0.028811251262278067,0.06795362439961652,0.07171660679031923,0.021615984894713683,0.06947636837948196,0.07808873024307832,0.08070288156677635,0.04814142731263092,0.04494235021646694,0.03867588024596348,0.04989910704122411,0.026751986736980732,0.025141430641042857,0.07628432261073126,0007299540,Fragment
21,0.040991357828294106,0.05754527443777153,0.04685324244148864,0.04891913642903173,0.06755079898422213,0.11197758064033081,0.09485591547968066,0.04332210830679451,0.05095858692385584,0.051517881126436904,0.06321870830610113,0.04584946991026236,0.043321079361182714,0.06518149024827315,0007327064,"Deeply Odd (Odd Thomas, #6)"
22,0.05244629371714457,0.05619297927822909,0.03935433979725969,0.05113890082579148,0.0737305122055294,0.08033404591358495,0.1019274654223353,0.03180111371471408,0.07408309941793113,0.08928892212335032,0.0641516716463575,0.04050392883911457,0.05809876440863806,0.05355670937699553,0007337701,War
23,0.03549751515459865,0.04482843685986215,0.04250880711258437,0.03532351736156328,0.06326376496048218,0.07324767353323201,0.06844559615919892,0.04811413120187648,0.04970219936364471,0.04510541477858853,0.06307819334863089,0.03644609696130351,0.050594502707437365,0.05287272364066446,0007386648,Unbroken
24,0.037599785073091405,0.06798283989108907,0.06731933206039686,0.032730978634347895,0.08541506553051353,0.07518875395738708,0.08235427519450952,0.04247182763626783,0.0626753897665845,0.06544491977426234,0.0705637774372821,0.07508158903265667,0.07882076113313294,0.05954318945939621,0007388160,A Widow's Story
25,0.05427065020010086,0.06730201457847108,0.06499689758151078,0.06749942119783489,0.09874606427486733,0.12133361805794315,0.10973036248406495,0.07669899104904232,0.06915930360551527,0.07303145551643522,0.09662306849761866,0.0698797782441494,0.06114959942787176,0.07365820310683387,0007410956,"Lost in Shangri-la: Escape from a Hidden World, A True Story"
26,0.04738260165544104,0.05357271206300979,0.03770689732994383,0.029186286693764375,0.0528371810702215,0.06587754572799505,0.0629962278922901,0.0513877426084052,0.042971101677601216,0.06828910012437456,0.07288101572270993,0.026921906721908768,0.020849957577779955,0.04379984279228618,0007430590,Sanctus
27,0.048428458154457565,0.05181053453331929,0.08410184501299446,0.022444622745601488,0.08521928462970142,0.08587510983435649,0.07014059657331731,0.04066802314141303,0.05666066324897393,0.06470975083510361,0.05797892209439879,0.041342871863613344,0.05154800857903554,0.06416741301347907,0007441290,The Marriage Plot
28,0.027712304699517486,0.06237521438102357,0.058109573330714925,0.03643573468459456,0.036109800139721336,0.060259632325750975,0.09642655094460117,0.03146625801544657,0.04762963406499346,0.05138561233591675,0.07687859429398419,0.04573722465854956,0.05989382725529753,0.04835663187731966,0007442920,"Insurgent (Divergent, #2)"
29,0.04718722826102407,0.07092924553016657,0.0423056926225799,0.03046976430350736,0.06660416851085041,0.08400414359529497,0.07669173813125617,0.038824638728233725,0.05004447302140747,0.06795794670290468,0.0713532903626576,0.04560458746526889,0.03893991156097163,0.0674880045444099,0007444117,"Allegiant (Divergent, #3)"
30,0.031465937124505614,0.05933468571304255,0.0734095091505062,0.044863053988528065,0.07872711419413686,0.09727205210987992,0.09937238185168416,0.04641855360117648,0.06415807198164054,0.051192723933071685,0.07126460605550482,0.03610917858751492,0.03792813240651231,0.06812111586783172,0007447868,"A Feast for Crows (A Song of Ice and Fire, #4)"
31,0.0533031038805797,0.07059098906972248,0.06432335685610074,0.029285870521081718,0.06586411890894578,0.057488572267964944,0.06635755953112538,0.042451427469527014,0.07452975232670772,0.08942837004048403,0.07935970437730243,0.04477192223135668,0.05152096096984392,0.04000294571706094,000779021X,Reading Lolita in Tehran
32,0.03701952862482942,0.08854685231898245,0.0929820914175839,0.05508353624930868,0.1143917962075642,0.0923461281612463,0.11015806133901938,0.05903451496524479,0.06579748865076607,0.06697941332770616,0.11638512412030655,0.09273412523990394,0.0862720354117542,0.07710268749264078,0020519001,A Farewell To Arms
33,0.020940255005434446,0.022565027630685852,0.03799424501124172,0.030561534947637112,0.04990592565662664,0.08686685891247427,0.06395134555008566,0.02955175119355569,0.04015731901628928,0.0019147956761286701,0.04567596855711586,0.02661484682710719,-0.00010397350862404908,0.05054595985865629,0020519109,The Old Man and the Sea
34,0.049021640291895284,0.08500999289430271,0.06130181291633177,0.05451564370483888,0.11230139104864176,0.10254284972002342,0.09794021606722755,0.06613037450856929,0.079377202772973,0.08660181291818318,0.11385216797773226,0.0963110008211971,0.09517800362570696,0.09302573835949798,0025853503,Gone with the Wind
35,0.05318915142314588,0.08547008104168408,0.05179484274322361,0.04382626459666285,0.09160299455757248,0.09000549970019936,0.09404981887860761,0.029347800013235843,0.06023411385269319,0.08136246889677592,0.08918564454009845,0.09032270817090791,0.08551330822059902,0.06541830387928618,0026009102,The Fountainhead
36,0.05947591837753714,0.08479471057386055,0.0652250788408549,0.04421504643016452,0.083176807468181,0.08834588052792265,0.09522219936515758,0.049503657630025115,0.07988485168712064,0.09567612980125258,0.10572952524240638,0.0977581801687944,0.09286812949720599,0.05883520581030009,0030554624,Night
37,0.025823914494419477,0.07428423271698933,0.07036853680188167,0.041278133594151965,0.09023325636467833,0.08176945491946785,0.09131705061672069,0.035328248147494266,0.04985787979989484,0.06467757988627854,0.07409514082323897,0.054706783105382566,0.055626856653543985,0.0700602936823137,0060004878,"Live by Night (Coughlin, #2)"
38,0.0655083668681848,-0.0205415102700357,-0.005621848206904954,-0.023490812545891776,0.009848922256064074,0.03605126714686147,0.06682400372040198,-0.0073269641264848955,-0.025914188225865095,0.004243340684693066,0.05633775661891863,0.08382169688521897,0.044562489428523464,0.04889171550498572,0060010800,none
39,0.026027826288687498,0.06266801017587871,0.03851913435601031,0.020843184869774878,0.07955487215193602,0.08031330270399416,0.06075589958456096,0.056416348286659236,0.05502048218712337,0.031173093694874025,0.05330772323964784,0.03309073522665404,0.028960101028977375,0.07279590774663923,0060091290,"Secrets of a Summer Night (Wallflowers, #1)"
40,0.04775031721133016,0.09006039015057872,0.0539041375249653,0.03572868990451653,0.08260622697720524,0.08390477385018255,0.06529167074178818,0.05136807913007664,0.05096739037320154,0.06937755536913365,0.0813824343481146,0.08750066349860079,0.08422906843920641,0.07055229518028787,0060098902,The Great Gatsby
41,0.03658291627606639,0.060941140264312764,0.055496221985746476,0.03704662250955674,0.07059702898329959,0.07071213391982474,0.07466649920248793,0.039016886830925676,0.0692890170422581,0.07374419969857243,0.08309896838818562,0.05395009758995854,0.05073020384307567,0.05185357452957545,0060175400,The Poisonwood Bible
42,0.06615961255550795,0.09550751412918497,0.07183987192994537,0.029840674697481664,0.08132678785402513,0.09003694894162455,0.10300258263986839,0.05651874456050067,0.059066067071619606,0.08784560105869225,0.12109188544664587,0.1018254628112393,0.08823343248185901,0.07793357962464874,0060175966,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary"
43,0.04811531874887593,0.0959646852139627,0.08715236900792098,0.03291283426714843,0.12685403551033295,0.11424562203226044,0.11142443976397381,0.07775215095832434,0.061101082894959274,0.08278522489738513,0.11855054477425511,0.12151388422470104,0.11170078096089447,0.09696710383729311,0060188707,Don Quixote
44,0.04046244541616083,0.06670100967903893,0.0641923580424604,0.029014024089177626,0.09069062978430723,0.08317471663683676,0.0806796931389966,0.048879559591391716,0.0629874045948557,0.06003459584304884,0.07664201768503118,0.06495459667701403,0.0638232035746133,0.07090600722410775,006019491X,Daughter of Fortune: A Novel
45,0.036159820617146135,0.08494467884432827,0.06207143777002529,0.04061708476206527,0.08566993692584522,0.08807443180988968,0.08378771188417342,0.04718758955326993,0.0598094237247583,0.07459682335785066,0.10031980144337047,0.06777171151403742,0.07840003475200912,0.06732341472031021,0060194995,To Kill a Mockingbird
46,0.058841781132943645,0.10031227955603259,0.08685133783247949,0.050872835752019833,0.10646125552169793,0.12214583959031425,0.10255062576719533,0.05718960754494723,0.0788703302644386,0.07291000031092548,0.10833819120364932,0.10474938248616274,0.10099463547315914,0.10120092538743214,0060254920,Where the Wild Things Are
47,0.03790607405251711,0.06266076212149241,0.10227379126498819,0.021939448429335418,0.08746596900527016,0.10566493725102133,0.09685277832336375,0.045109442675188835,0.09913839355960127,0.07753043251365552,0.10009363622338179,0.03968016355629034,0.06415177305890377,0.08989227581153919,0060277270,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)"
48,0.0558071802664583,0.08196681288779085,0.07080304829623159,0.0425529770590969,0.1054572135137114,0.1316534986720199,0.11408962924060193,0.06754785607113885,0.08196754283945398,0.05480517565249546,0.1101105042459334,0.09372155472942807,0.09449401124668413,0.10795353484992526,0060293233,"The Wonderful Wizard of Oz (Oz, #1)"
49,0.04698876039848205,0.04540433864132085,0.050877252514887984,0.043895179200041025,0.07346487887975622,0.0758227456203126,0.06484540938207181,0.06905102231271548,0.0725442684247812,0.07342232886368597,0.07562303872740865,0.048896117214862526,0.06318551172394306,0.059785687486113216,0060391626,I Know This Much Is True
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0060392452,Stupid white men and other sorry excuses for the state of the nation
51,0.03854381025458101,0.07675716665137904,0.07127582557252707,0.03894724717144894,0.08378631549279983,0.09298971231733104,0.0912679489351216,0.04628913712636318,0.0706792700837559,0.07244142523360875,0.09132515794163178,0.06280217156199396,0.062757117962381,0.065155679617545,0060393491,The Hour I First Believed
52,0.05105289097912994,0.046935421171155275,0.059870188925040146,0.041589807457330465,0.058918926809695814,0.07565246084822892,0.06759049683839201,0.05128106889231751,0.04663222072229742,0.04995000124972172,0.07658241293639663,0.031842687166382985,0.03572541880755012,0.06693115548712048,0060510862,"The Forever War (The Forever War, #1)"
53,0.0404870747658596,0.07245353661206884,0.04284775565290536,0.040107786598623345,0.06562173184324802,0.0839596439037761,0.07320799225762026,0.04202264870779444,0.03630628390453775,0.05082325770172131,0.06720412277552475,0.050894294416533356,0.040436786526900595,0.06670615393756146,0060512806,Cryptonomicon
54,0.02965659275052499,0.07665426747431271,0.06799479906032864,0.042745546863205405,0.07430519166437781,0.08946854170767869,0.08963577107542406,0.02691905546499623,0.06808341069035435,0.06818287156763807,0.07074983336192903,0.0689051247660207,0.0767537216137388,0.08435718653983347,0060515198,Anansi Boys
55,0.05640213126839377,0.08027571139504965,0.05626855570699078,0.041272914280013,0.06006533346446173,0.06489987888366514,0.07435055318679622,0.04572882828336386,0.057585195621738826,0.0979487911568176,0.09359671877681765,0.05802941618358929,0.0525033350534642,0.05264957912185539,0060516054,What Went Wrong? The Clash Between Islam & Modernity in the Middle East
56,0.04145314223515432,0.052586706074740634,0.06095087751754209,0.05067937399555401,0.06296517798753316,0.08315530004430036,0.08792058999412451,0.04423726946353745,0.0530290252550067,0.06110285693578048,0.09870289687635177,0.060734313949398315,0.05398907030491327,0.05230515947395156,0060518499,Manhunt: The 12-Day Chase for Lincoln's Killer
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0060520841,Bias: A CBS Insider Exposes How the Media Distort the News
58,0.034160753149223955,0.07547465719951045,0.0493897571424773,0.025731458669932004,0.06219294930194488,0.09544846605119779,0.08676995384023131,0.038666577814124796,0.05781184577292745,0.04332519704655529,0.07855257201305851,0.06635498501662716,0.055273204705346524,0.06372191322639763,0060529709,Everything Is Illuminated
59,0.04945001199935424,0.04911427314930332,0.034766381848095086,0.03439737846071764,0.04738039897137314,0.06846898100821446,0.07833597946016402,0.04370333878682921,0.041570027059115715,0.05876501822283352,0.07509192178377694,0.04006609964064727,0.037785073854044955,0.05555030920691019,0060530677,"Krakatoa: The Day the World Exploded: August 27, 1883"
60,0.05142731891789371,0.07780414636354828,0.06837950300896291,0.03273783310975772,0.0887214955975621,0.13552721153203903,0.12418741781405938,0.049279418051162184,0.07276036689637033,0.06462391308209664,0.09340117664198169,0.07073778558175403,0.07390414335022118,0.09069962520417836,0060530928,The Graveyard Book
61,0.04852668640907831,0.07487327696242697,0.07099666635662145,0.041375362488484876,0.08781838221816357,0.09476451111544776,0.08925501388054537,0.046615803318359274,0.061762866577949355,0.0784218209865353,0.11350679329416147,0.09817054519242004,0.0930545600881844,0.07274867033921276,0060557559,The Known World
62,0.031124064447278867,0.08089854836964103,0.05154428519021476,0.022667860059324873,0.08465465132668239,0.10845638355793369,0.09810706909316863,0.04806607345337944,0.060498050882645524,0.06934665100237157,0.08185567369795013,0.0702072656582371,0.06641306194025283,0.0869566622490922,0060558121,American Gods
63,0.03277889519095917,0.07333555540020517,0.048196480516948394,0.025334557030978706,0.07094170794293617,0.07416564296999016,0.06819156547090148,0.04495926164111591,0.05523417219500263,0.058696793086949466,0.0641505996367376,0.03544033362472031,0.035698128123470015,0.0700932858040948,0060562498,"It Happened One Autumn (Wallflowers, #2)"
64,0.026923149454269206,0.05914916710622026,0.044958592769644555,0.03723979411033968,0.07433035096116107,0.08009013346387181,0.062100885007904505,0.04336322181301394,0.056178626781411375,0.03934981231492875,0.05121133381198296,0.038570882521817104,0.039687568887352566,0.05911964184070256,006056251X,"Devil in Winter (Wallflowers, #3)"
65,0.035310348770646066,0.07846839772845211,0.053358451720943174,0.025109388151906362,0.06963268686320372,0.09300987088213118,0.09922172387294245,0.04025889704697814,0.06350912489378348,0.051978579264111785,0.05658958039059031,0.014985918093225935,0.031457603575960696,0.07029511649809625,0060572965,"Dead Witch Walking (The Hollows, #1)"
66,0.03505640424581009,0.07793525989460455,0.05672874344794742,0.03383730414003399,0.07374574361777851,0.11451326939197796,0.11463133416110209,0.02040374804304457,0.04624481270774225,0.06573196465816038,0.06108372612127602,0.025065532617076603,0.024189945164060766,0.0642926349357297,0060572973,"The Good, the Bad, and the Undead (The Hollows, #2)"
67,0.02621086825662094,0.051128288783788264,0.0490798978480003,0.03124464408182393,0.06130754279699214,0.06690498442394985,0.08587139540397005,0.02299849875361302,0.03779589725297338,0.04163717709898612,0.05487723943325168,0.0214799003021523,0.029149385525838643,0.05997903419312502,006057299X,"Every Which Way But Dead (The Hollows, #3)"
68,0.04591081373065421,0.08549185135635892,0.057371417259876954,0.04041472109818649,0.08921754552906833,0.08303210352808368,0.08350265380063572,0.0439924430357977,0.055687666919503186,0.0789674268059097,0.09743763833119085,0.0774239942074572,0.07365761375086625,0.07108419524057964,0060573775,"Slaughterhouse-Five, or The Children's Crusade: A Duty Dance with Death"
69,0.045309671951895954,0.07161314881962065,0.06040945304557584,0.022893653042039087,0.08012477703656955,0.09919110831938871,0.09985814820721359,0.040437435611569025,0.07323885124018358,0.04382613397631756,0.0749099148342343,0.046782461381967386,0.05352401565486508,0.07695115024226917,0060575913,Coraline
70,0.0332960915520872,0.06099491282580229,0.05287888333081096,0.03876055265162605,0.07008596716389927,0.08559165883736457,0.07992944257510677,0.046244792066096455,0.04268344272917326,0.04795203033469044,0.06265876221366155,0.04111029852034752,0.04404196715244,0.07921956795025537,0060584009,Metro Girl (Alex Barnaby #1)
71,0.02893632211564066,0.060174138751855524,0.0631133631019988,0.035970456667870264,0.07554630123778562,0.09190962679104615,0.09739414034415653,0.05110069549331953,0.06296037591911692,0.06946882089523758,0.0738763503621793,0.044932465174927494,0.03887950673305349,0.06944386498654435,0060584750,Mystic River
72,0.029129902914406255,0.06375286162015349,0.053560992080728856,0.042401002420101926,0.07359024831169132,0.09189166428769537,0.09717141600131173,0.0623423486807364,0.07844070775907938,0.056347965992619174,0.061631906617554674,0.023372743942984664,0.019899255280394837,0.08276668572256732,0060590254,"The Stupidest Angel: A Heartwarming Tale of Christmas Terror (Pine Cove, #3)"
73,0.033784741573995754,0.06884788123840722,0.056341297425375525,0.03028239745769016,0.07963167121428535,0.0819837730990498,0.07673839643412135,0.0218199761666362,0.05637103343342985,0.051968397632834035,0.05467889663461668,0.043521516327370405,0.03390515217778722,0.07687770423246135,0060590270,"A Dirty Job (Grim Reaper, #1)"
74,0.027975301804488498,0.07197597131458068,0.056722049706609864,0.03301110756935821,0.06890953945838231,0.08438205988111114,0.08569175950890842,0.04483739830718134,0.04592269423154753,0.044102220062865946,0.04854014739605786,0.03538396597600487,0.028754004176631334,0.07820962782127852,0060590297,"You Suck (A Love Story, #2)"
75,0.027316828118182205,0.10607828017922484,0.06892037101584662,0.02060487848535469,0.08804991448481327,0.09055750932400612,0.10061213684712715,0.031683985723884166,0.04118986655759463,0.0579648558873433,0.0719234983386127,0.05429182121894334,0.05976084511492308,0.08100327274375019,0060590319,Fool
76,0.039970709454642254,0.0816851777337327,0.06588599034292453,0.021199526404948852,0.0965133815935258,0.09583186035641211,0.08558582422704981,0.045376627263086486,0.057228387296903056,0.06394743565007725,0.08906768083141092,0.08125160017042855,0.07826438643969051,0.07685508592747976,0060593083,"Quicksilver (The Baroque Cycle, #1)"
77,0.029358613990587215,0.04772056051829604,0.05602045226556741,0.033395087389169485,0.06775249070423821,0.07549970447490909,0.08092447862193432,0.03883698134608015,0.06836313013774808,0.05876093262944649,0.06211901164279315,0.040771883647732175,0.04782082827452136,0.06042046903208372,0060594667,"Crooked Letter, Crooked Letter"
78,0.05741480962543896,0.09761831026271785,0.052567427564280296,0.0711725418819013,0.08823464400759205,0.07364966467764433,0.07439068772414137,0.05825565539372684,0.061342722117849,0.16032391670543844,0.10687698022775667,0.06511416087490803,0.06558650367903213,0.06396592715457039,0060652926,Mere Christianity
79,0.03694571875513743,0.10816990572603842,0.07029869075752992,0.019554130653648305,0.0937615480802246,0.09385991874985747,0.09336324844897444,0.02608424101449263,0.059799819547801794,0.09411098468889374,0.08261915735403029,0.09247453520834979,0.08483591354806065,0.07874162077173867,0060652934,The Screwtape Letters
80,0.0446281286490643,0.12465146573090988,0.07175756662967707,0.054192838003059456,0.11549685326500621,0.11868632708844959,0.12412416351936577,0.06533290011802201,0.07051832179436267,0.11579056734919546,0.12355085126766452,0.07144641401011341,0.07048350203556611,0.10298085601187124,0060652950,The Great Divorce
81,0.05224910472438033,0.07926999895316637,0.041229575871328736,0.03234967737611113,0.05625548866991783,0.0768580161337172,0.07559719131944641,0.03610956008977602,0.05342212302429107,0.07124338724254607,0.078609570552363,0.04054501712029719,0.030546570859432066,0.0683635219217879,006073132X,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything
82,0.03665284973236166,0.07038302267936378,0.04445270495558176,0.029663921042911923,0.07374889969555344,0.07761781772335294,0.08042602768823434,0.035894818281584424,0.04115301061017045,0.052351808981721405,0.06372318298725305,0.040263589655430324,0.052412989418035856,0.07042408492758018,0060735414,"Bloodsucking Fiends (A Love Story, #1)"
83,0.05053124697775177,0.07671623035589935,0.03923949615412814,0.029002161499685354,0.06238458663506752,0.07054137220967872,0.07591314346167886,0.03819594113640646,0.05265490044950679,0.10155181345293035,0.09841906271816694,0.08040189829377255,0.08591258241084394,0.06026765334237595,0060738170,Misquoting Jesus: The Story Behind Who Changed the Bible and Why
84,0.07058943098543041,0.1054083811001841,0.08243959915900766,0.04181272754766372,0.10137216984279207,0.11580148811579884,0.08763399896716519,0.05830915086368966,0.07328836947794226,0.09833459270579047,0.11170982225085256,0.0933584939020905,0.08428387728771396,0.0838821068031648,0060740221,Shakespeare: The World as Stage
85,0.04828664149218031,0.09748318259392978,0.06382098526718412,0.03002482784327805,0.10697592539692825,0.10461977574061543,0.09225460142988534,0.043003400544826126,0.052046689218413364,0.09170599566115241,0.10204419147892264,0.09329360824862987,0.08752760445288453,0.07316812274540312,0060740450,One Hundred Years of Solitude
86,0.03165487866069803,0.030553901959566462,0.02420883786844396,0.03932572970860736,0.031063708471602836,0.04526627680308386,0.06087641870989688,0.035030379527787384,0.06865709774705214,0.06655527402572446,0.06642232902278859,0.01596450070037771,0.01636272386383517,0.030837147281286153,0060741872,"Alas, Babylon"
87,0.03369826587337746,0.0859742748403559,0.05999883818374794,0.03269702016977769,0.10024039509332963,0.13007858725489685,0.10616566991687501,0.04642460627387874,0.048940801769770934,0.06350780757672438,0.08451437753283222,0.06615553064887127,0.06027623763764853,0.08628159639369395,006074815X,Eye of the Needle
88,0.0274736944137343,0.06486895825395761,0.04412563657367515,0.018823398223886206,0.067059859615638,0.08342794429715852,0.08509992653903632,0.03557216673832307,0.04448565587005351,0.035287960041801396,0.04678819473933557,0.025134294152784235,0.025331401306989854,0.06072022974123659,0060751967,"How to Marry a Millionaire Vampire (Love at Stake, #1)"
89,0.03412131173563935,0.07591315851951717,0.06277452038985092,0.05218634979076363,0.08455623821148027,0.07414421347877011,0.08461680184051439,0.07280859219942819,0.053808322414083155,0.06708410602966396,0.0919533819965344,0.06765608124943252,0.06641409746739751,0.06173663244062879,0060755334,On The Road
90,0.04623793068644851,0.0717721453398294,0.07687094132409017,0.04294198841260802,0.0861713582153368,0.08904328535466524,0.08408547867251286,0.03704752408816954,0.06659249287154652,0.09399281552494494,0.08134087365510811,0.08765266607162014,0.07941811475257642,0.04232133280754391,0060755806,Faith
91,0.04656849602893349,0.07034177433389804,0.07244171573853457,0.04992131240249206,0.08295873985133752,0.10164924456130726,0.08562917374491046,0.043834319052591046,0.06791642597455984,0.07061483541384049,0.06841612109763472,0.06020763292271777,0.07695050909480097,0.07100786120990009,006075995X,Divine Secrets of the Ya-Ya Sisterhood
92,0.03480521939765616,0.09103577533149754,0.05330932220565951,0.04432467555988033,0.05974380816938754,0.0707891099744231,0.07912216382645122,0.042553989037127385,0.049672187483868514,0.06332722254129873,0.08079670555703122,0.048134350265732595,0.04277964825539626,0.0643266676996341,0060761288,100 People Who Are Screwing Up America: (and Al Franken Is #37)
93,0.05221713470712229,0.07829092453985453,0.07399881019784396,0.04595791790072975,0.10302403673001954,0.11143898817891043,0.08906937928428126,0.050360968685200555,0.08272215599401726,0.07540404625790008,0.09379692990913398,0.07101787061385285,0.0889153604270945,0.07788642948115664,0060764864,The Heart is a Lonely Hunter
